"","state","year","hazard","cropdmg","cropdmg_adj","cropdmgpercapita","propertydmg","propertydmg_adj","propertydmgpercapita","duration_days"
"5765","NEW MEXICO",2023,"Wildfire",0,0,0,760000,760000,42.32643,5
"5766","NEW MEXICO",2023,"Wind",5000,5000,0.10588,6240000.02,6240000.02,132.03758,1
"5767","NEW MEXICO",2023,"Winter Weather",0,0,0,26999.99,26999.99,0.8597,1
"5768","NEW YORK",2000,"Avalanche",0,0,0,0,0,0,1
"5769","NEW YORK",2000,"Flooding",20000,34966.33178,0.57959,21829000,38164002.82134,430.33659,8
"5770","NEW YORK",2000,"Fog",0,0,0,0,0,0,1
"5771","NEW YORK",2000,"Hail",1500000,2622474.8835,32.64252,860000,1503552.26654,10.51726,1
"5772","NEW YORK",2000,"Landslide",0,0,0,1e+06,1748316.589,5.9273,16
"5773","NEW YORK",2000,"Lightning",0,0,0,245000,428337.56431,3.87992,1
"5774","NEW YORK",2000,"Severe Storm/Thunder Storm",35000,61191.08062,0.20746,6163000,10774875.13802,68.46103,1
"5775","NEW YORK",2000,"Tornado",0,0,0,370000,646877.13793,6.81479,1
"5776","NEW YORK",2000,"Tsunami/Seiche",0,0,0,50000,87415.82945,0.09207,1
"5777","NEW YORK",2000,"Wind",35000,61191.08062,0.20746,10293250,17995859.72975,168.99617,2
"5778","NEW YORK",2000,"Winter Weather",0,0,0,51094000,89328487.7985,670.30079,2
"5779","NEW YORK",2001,"Coastal",0,0,0,0,0,0,1
"5780","NEW YORK",2001,"Flooding",0,0,0,2229000,3789175.60577,68.61899,23
"5781","NEW YORK",2001,"Hail",1700000,2889905.12777,22.25191,395000,671477.95616,9.79898,1
"5782","NEW YORK",2001,"Heat",0,0,0,0,0,0,3
"5783","NEW YORK",2001,"Landslide",0,0,0,1125000,1912437.21691,37.32272,2
"5784","NEW YORK",2001,"Lightning",0,0,0,776000,1319156.69362,16.09987,1
"5785","NEW YORK",2001,"Severe Storm/Thunder Storm",50000,84997.20964,0.41644,2472000,4202262.04462,64.50226,2
"5786","NEW YORK",2001,"Tornado",0,0,0,1000,1699.94419,0.00372,1
"5787","NEW YORK",2001,"Wildfire",0,0,0,102000,173394.30767,2.72423,1
"5788","NEW YORK",2001,"Wind",50000,84997.20964,0.41644,5562000,9455089.6004,129.84664,1
"5789","NEW YORK",2001,"Winter Weather",0,0,0,25320000,43042586.96191,411.13955,3
"5790","NEW YORK",2002,"Coastal",0,0,0,0,0,0,1
"5791","NEW YORK",2002,"Flooding",15000,25102.28877,0.95045,3925000,6568432.22725,40.97632,3
"5792","NEW YORK",2002,"Hail",0,0,0,115000,192450.88054,2.01981,1
"5793","NEW YORK",2002,"Lightning",1000,1673.48592,0.00718,1926000,3223133.87763,28.36986,2
"5794","NEW YORK",2002,"Severe Storm/Thunder Storm",25000,41837.14794,0.14103,2862500,4790353.43962,41.07413,1
"5795","NEW YORK",2002,"Tornado",0,0,0,3585000,5999447.01521,56.09111,1
"5796","NEW YORK",2002,"Tsunami/Seiche",0,0,0,70000,117144.01424,0.12454,1
"5797","NEW YORK",2002,"Wind",25000,41837.14794,0.14103,14744500,24674713.11457,255.29424,2
"5798","NEW YORK",2002,"Winter Weather",0,0,0,9376500,15691440.70798,179.44353,2
"5799","NEW YORK",2003,"Coastal",0,0,0,0,0,0,1
"5800","NEW YORK",2003,"Flooding",0,0,0,45822000,74973786.25315,1272.58342,8
"5801","NEW YORK",2003,"Hail",0,0,0,63000,103080.36607,0.9658,1
"5802","NEW YORK",2003,"Hurricane/Tropical Storm",0,0,0,0,0,0,1
"5803","NEW YORK",2003,"Lightning",0,0,0,567000,927723.29461,5.83029,2
"5804","NEW YORK",2003,"Severe Storm/Thunder Storm",0,0,0,1382500,2262041.36648,29.99091,2
"5805","NEW YORK",2003,"Tornado",0,0,0,1964000,3213489.50725,58.06775,1
"5806","NEW YORK",2003,"Wind",2e+05,327239.25736,3.51666,8700500,14235725.79319,194.7852,2
"5807","NEW YORK",2003,"Winter Weather",8550000,13989478.25203,129.32406,90194000,147575087.89046,1335.20715,2
"5808","NEW YORK",2004,"Coastal",0,0,0,0,0,0,1
"5809","NEW YORK",2004,"Flooding",0,0,0,100809000,160664739.56286,1983.93538,4
"5810","NEW YORK",2004,"Hail",1390000,2215317.95765,35.74304,1465000,2334849.50212,27.43985,1
"5811","NEW YORK",2004,"Landslide",0,0,0,1000,1593.75393,0.04152,1
"5812","NEW YORK",2004,"Lightning",0,0,0,8e+05,1275003.14109,10.14876,1
"5813","NEW YORK",2004,"Severe Storm/Thunder Storm",0,0,0,2151500,3428961.57257,42.53348,1
"5814","NEW YORK",2004,"Tornado",0,0,0,330000,525938.7957,7.33156,1
"5815","NEW YORK",2004,"Wind",0,0,0,2951750,4704363.15215,60.12425,2
"5816","NEW YORK",2004,"Winter Weather",0,0,0,5649000,9003115.93003,105.7718,3
"5817","NEW YORK",2005,"Coastal",0,0,0,0,0,0,1
"5818","NEW YORK",2005,"Flooding",0,0,0,105762890,163036292.84431,1780.24312,8
"5819","NEW YORK",2005,"Hail",0,0,0,104000,160318.75127,1.88748,1
"5820","NEW YORK",2005,"Lightning",0,0,0,742000,1143812.62927,11.17486,1
"5821","NEW YORK",2005,"Severe Storm/Thunder Storm",1e+05,154152.64545,0.7153,1995250,3075730.65843,42.42798,2
"5822","NEW YORK",2005,"Tornado",5000,7707.63227,0.07923,230000,354551.08455,3.17508,1
"5823","NEW YORK",2005,"Tsunami/Seiche",0,0,0,25000,38538.16136,0.11541,1
"5824","NEW YORK",2005,"Wind",1e+05,154152.64545,0.7153,3500500,5396113.35414,74.53607,1
"5825","NEW YORK",2005,"Winter Weather",1e+05,154152.64545,1.14189,6037000,9306195.2061,114.8729,3
"5826","NEW YORK",2006,"Flooding",1850000,2762704.44536,52.83657,988560000,1476269787.30029,21307.37854,4
"5827","NEW YORK",2006,"Hail",415000,619741.80801,7.49698,286000,427099.17372,4.08318,1
"5828","NEW YORK",2006,"Heat",0,0,0,0,0,0,3
"5829","NEW YORK",2006,"Lightning",0,0,0,80000,119468.30034,1.85274,1
"5830","NEW YORK",2006,"Severe Storm/Thunder Storm",1e+05,149335.37542,1.63338,696500,1040120.88983,12.63986,1
"5831","NEW YORK",2006,"Tornado",0,0,0,10372000,15489065.13907,16.58049,1
"5832","NEW YORK",2006,"Tsunami/Seiche",0,0,0,40000,59734.15017,0.2559,1
"5833","NEW YORK",2006,"Wind",1e+05,149335.37542,1.63338,4810000,7183031.55794,87.70835,2
"5834","NEW YORK",2006,"Winter Weather",0,0,0,156794000,234148908.5437,1010.75852,3
"5835","NEW YORK",2007,"Flooding",0,0,0,75639000,109827657.48866,1100.61752,11
"5836","NEW YORK",2007,"Hail",0,0,0,240000,348479.45897,4.61613,1
"5837","NEW YORK",2007,"Lightning",0,0,0,799000,1160146.19883,9.96194,1
"5838","NEW YORK",2007,"Severe Storm/Thunder Storm",5000,7259.98873,0.10364,1526000,2215748.55997,27.20729,1
"5839","NEW YORK",2007,"Tornado",0,0,0,10000,14519.97746,0.42362,1
"5840","NEW YORK",2007,"Wind",5000,7259.98873,0.10364,1652000,2398700.27593,28.11977,5
"5841","NEW YORK",2007,"Winter Weather",0,0,0,8258000,11990597.38417,141.37032,11
"5842","NEW YORK",2008,"Coastal",0,0,0,0,0,0,1
"5843","NEW YORK",2008,"Flooding",0,0,0,33749000,47191529.50418,664.12354,22
"5844","NEW YORK",2008,"Hail",72753850,101732361.22011,1216.57694,2164250,3026290.19317,18.12455,1
"5845","NEW YORK",2008,"Hurricane/Tropical Storm",0,0,0,70500,98580.78254,0.15425,2
"5846","NEW YORK",2008,"Lightning",0,0,0,595750,833042.57021,4.63411,1
"5847","NEW YORK",2008,"Severe Storm/Thunder Storm",0,0,0,2364125,3305777.199,41.28897,1
"5848","NEW YORK",2008,"Tornado",0,0,0,45000,62923.90375,0.1777,1
"5849","NEW YORK",2008,"Tsunami/Seiche",0,0,0,150000,209746.34584,0.56699,1
"5850","NEW YORK",2008,"Wind",4e+05,559323.5889,13.13089,14147625,19782750.97341,232.44114,2
"5851","NEW YORK",2008,"Winter Weather",19768500,27642470.91775,148.45753,3977000,5561074.7826,70.12285,3
"5852","NEW YORK",2009,"Coastal",0,0,0,17600000,24698108.26386,16.26507,3
"5853","NEW YORK",2009,"Flooding",0,0,0,95899000,134575220.70429,1249.5072,5
"5854","NEW YORK",2009,"Hail",90000,126297.14453,1.34678,81000,113667.43008,0.96086,1
"5855","NEW YORK",2009,"Lightning",0,0,0,895750,1257007.41349,1.17868,1
"5856","NEW YORK",2009,"Severe Storm/Thunder Storm",8500,11928.06365,0.28293,1707875,2396663.73018,13.0473,1
"5857","NEW YORK",2009,"Tornado",50000,70165.0803,1.42737,3236000,4541083.9967,68.34053,1
"5858","NEW YORK",2009,"Tsunami/Seiche",0,0,0,55000,77181.58832,0.37704,2
"5859","NEW YORK",2009,"Wind",8500,11928.06365,0.28293,104157875,146164913.25473,1231.59696,2
"5860","NEW YORK",2009,"Winter Weather",0,0,0,1116000,1566084.59219,21.94487,4
"5861","NEW YORK",2010,"Coastal",0,0,0,3.1e+07,42800306.426,28.64075,4
"5862","NEW YORK",2010,"Flooding",0,0,0,5736000,7919437.34386,126.96907,4
"5863","NEW YORK",2010,"Hail",95000,131162.22937,1.51828,75000,103549.12845,0.78541,1
"5864","NEW YORK",2010,"Heat",0,0,0,0,0,0,4
"5865","NEW YORK",2010,"Lightning",0,0,0,107000,147730.08992,0.48205,1
"5866","NEW YORK",2010,"Severe Storm/Thunder Storm",75000,103549.12845,1.52868,3008325,4153459.09126,34.10243,1
"5867","NEW YORK",2010,"Tornado",0,0,0,40979000,56577863.13003,241.18964,1
"5868","NEW YORK",2010,"Wind",75000,103549.12845,1.52868,6800075,9388557.86193,76.93992,1
"5869","NEW YORK",2010,"Winter Weather",483000,666856.38722,9.1614,1560000,2153821.87176,27.47048,4
"5870","NEW YORK",2011,"Flooding",3e+06,4015223.4611,84.56747,1183767000,1584363010.29064,20621.52528,31
"5871","NEW YORK",2011,"Hail",40000,53536.31281,0.61076,1376000,1841649.16082,11.33505,1
"5872","NEW YORK",2011,"Heat",0,0,0,0,0,0,3
"5873","NEW YORK",2011,"Landslide",0,0,0,36223,48481.14648,0.30382,1
"5874","NEW YORK",2011,"Lightning",0,0,0,977000,1307624.4405,3.38848,1
"5875","NEW YORK",2011,"Severe Storm/Thunder Storm",0,0,0,1741250,2330502.61721,29.99435,1
"5876","NEW YORK",2011,"Tornado",0,0,0,2780000,3720773.74062,46.25626,1
"5877","NEW YORK",2011,"Wind",3e+05,401522.34611,6.68519,8806250,11786353.86809,144.45195,2
"5878","NEW YORK",2011,"Winter Weather",0,0,0,1690000,2261909.21642,33.55646,2
"5879","NEW YORK",2012,"Flooding",0,0,0,352000,461567.64157,7.13938,3
"5880","NEW YORK",2012,"Hail",130000,170465.32217,1.89802,1337000,1753170.27495,18.30198,1
"5881","NEW YORK",2012,"Heat",2150000,2819234.17438,44.45776,0,0,0,6
"5882","NEW YORK",2012,"Lightning",0,0,0,140000,183578.03926,2.01665,1
"5883","NEW YORK",2012,"Severe Storm/Thunder Storm",111500,146206.79556,1.71774,1791375,2348979.35774,28.38206,1
"5884","NEW YORK",2012,"Tornado",0,0,0,10718000,14054210.17722,152.38005,1
"5885","NEW YORK",2012,"Tsunami/Seiche",0,0,0,105000,137683.52945,0.63257,1
"5886","NEW YORK",2012,"Wind",111500,146206.79556,1.71774,21378375,28032858.3222,131.37828,2
"5887","NEW YORK",2012,"Winter Weather",5e+05,655635.85451,8.50969,1120000,1468624.3141,21.73668,3
"5888","NEW YORK",2013,"Flooding",0,0,0,20818000,26903975.80441,388.32436,8
"5889","NEW YORK",2013,"Hail",158000,204190.03637,2.06791,407500,526629.36595,5.29248,1
"5890","NEW YORK",2013,"Heat",0,0,0,0,0,0,3
"5891","NEW YORK",2013,"Landslide",0,0,0,99,127.94186,0.00027,1
"5892","NEW YORK",2013,"Lightning",0,0,0,71000,91756.28217,0.34277,1
"5893","NEW YORK",2013,"Severe Storm/Thunder Storm",500,646.171,0.01834,2269250,2932647.08878,23.6537,1
"5894","NEW YORK",2013,"Tornado",0,0,0,235000,303700.37055,4.02462,1
"5895","NEW YORK",2013,"Wind",500,646.171,0.01834,4069250,5258862.69296,45.60206,1
"5896","NEW YORK",2013,"Winter Weather",0,0,0,37878000,48951330.36408,131.88146,4
"5897","NEW YORK",2014,"Coastal",0,0,0,0,0,0,2
"5898","NEW YORK",2014,"Flooding",0,0,0,68947500,87681393.64172,988.17587,7
"5899","NEW YORK",2014,"Fog",0,0,0,2e+06,2543424.88536,1.10577,2
"5900","NEW YORK",2014,"Hail",115000,146246.93091,1.25366,1e+05,127171.24427,1.33393,1
"5901","NEW YORK",2014,"Lightning",0,0,0,149000,189485.15396,1.96219,1
"5902","NEW YORK",2014,"Severe Storm/Thunder Storm",5000,6358.56221,0.12891,1815500,2308793.93969,27.95649,1
"5903","NEW YORK",2014,"Tornado",0,0,0,1160000,1475186.43351,28.45388,1
"5904","NEW YORK",2014,"Wind",5000,6358.56221,0.12891,2805500,3567789.25794,35.96829,2
"5905","NEW YORK",2014,"Winter Weather",0,0,0,16345000,20786139.87561,202.29687,3
"5906","NEW YORK",2015,"Coastal",0,0,0,0,0,0,2
"5907","NEW YORK",2015,"Flooding",0,0,0,26043000,33079941.94292,825.65545,2
"5908","NEW YORK",2015,"Hail",5000,6351.02368,0.08111,37000,46997.57524,0.51816,1
"5909","NEW YORK",2015,"Landslide",0,0,0,198,251.50054,0.00026,1
"5910","NEW YORK",2015,"Lightning",0,0,0,80000,101616.37889,0.69313,1
"5911","NEW YORK",2015,"Severe Storm/Thunder Storm",0,0,0,1747125,2219206.4496,24.80703,1
"5912","NEW YORK",2015,"Tornado",0,0,0,35000,44457.16576,0.4068,1
"5913","NEW YORK",2015,"Tsunami/Seiche",0,0,0,95000,120669.44993,0.49711,1
"5914","NEW YORK",2015,"Wind",0,0,0,2996125,3805692.16502,34.31954,2
"5915","NEW YORK",2015,"Winter Weather",0,0,0,1469000,1865930.75737,25.50802,3
"5916","NEW YORK",2016,"Coastal",0,0,0,0,0,0,1
"5917","NEW YORK",2016,"Flooding",0,0,0,5990000,7379491.35005,33.17241,1
"5918","NEW YORK",2016,"Hail",0,0,0,22000,27103.30713,0.11865,1
"5919","NEW YORK",2016,"Landslide",0,0,0,0,0,0,1
"5920","NEW YORK",2016,"Lightning",0,0,0,824000,1015142.04882,1.93535,1
"5921","NEW YORK",2016,"Severe Storm/Thunder Storm",0,0,0,1970125,2427131.95259,32.11606,1
"5922","NEW YORK",2016,"Tornado",0,0,0,18000,22175.43311,0.37808,1
"5923","NEW YORK",2016,"Wind",0,0,0,5824125,7175138.57414,45.89671,2
"5924","NEW YORK",2016,"Winter Weather",0,0,0,2369000,2918533.39036,37.21,4
"5925","NEW YORK",2017,"Coastal",0,0,0,0,0,0,1
"5926","NEW YORK",2017,"Flooding",2000,2413.95587,0.04185,29847000,36024670.45489,218.1513,10
"5927","NEW YORK",2017,"Hail",0,0,0,69000,83281.47758,0.60327,1
"5928","NEW YORK",2017,"Lightning",0,0,0,181000,218463.00641,1.92998,1
"5929","NEW YORK",2017,"Severe Storm/Thunder Storm",0,0,0,2666875,3218859.28299,40.27809,1
"5930","NEW YORK",2017,"Tornado",0,0,0,462000,557623.80642,8.37717,1
"5931","NEW YORK",2017,"Wind",42000,50693.07331,0.58891,15194075,18338913.28247,126.03379,2
"5932","NEW YORK",2017,"Winter Weather",0,0,0,3772000,4552720.77448,64.82281,5
"5933","NEW YORK",2018,"Coastal",0,0,0,0,0,0,1
"5934","NEW YORK",2018,"Flooding",0,0,0,4734000,5675742.18381,117.05411,12
"5935","NEW YORK",2018,"Hail",0,0,0,40000,47957.26391,0.53217,1
"5936","NEW YORK",2018,"Heat",0,0,0,0,0,0,1
"5937","NEW YORK",2018,"Lightning",0,0,0,228750,274255.60299,0.43882,1
"5938","NEW YORK",2018,"Severe Storm/Thunder Storm",0,0,0,1129750,1354492.97257,14.94517,1
"5939","NEW YORK",2018,"Tornado",0,0,0,670000,803284.1705,5.66573,1
"5940","NEW YORK",2018,"Wind",0,0,0,5091750,6104659.96291,31.15305,3
"5941","NEW YORK",2018,"Winter Weather",0,0,0,2650000,3177168.73407,44.98279,3
"5942","NEW YORK",2019,"Coastal",0,0,0,0,0,0,2
"5943","NEW YORK",2019,"Flooding",1000,1161.70137,0.01898,71412500,82959999.25753,957.32588,31
"5944","NEW YORK",2019,"Lightning",0,0,0,84000,97582.91528,0.25472,1
"5945","NEW YORK",2019,"Severe Storm/Thunder Storm",0,0,0,1626750,1889797.70757,21.47361,1
"5946","NEW YORK",2019,"Tornado",0,0,0,90000,104553.12352,0.15048,1
"5947","NEW YORK",2019,"Wind",0,0,0,12379750,14381572.56515,117.59565,2
"5948","NEW YORK",2019,"Winter Weather",0,0,0,578000,671463.39326,10.63616,3
"5949","NEW YORK",2020,"Coastal",0,0,0,0,0,0,1
"5950","NEW YORK",2020,"Flooding",0,0,0,34668000,39818275.75924,632.06193,3
"5951","NEW YORK",2020,"Hail",0,0,0,15000,17228.399,0.38133,1
"5952","NEW YORK",2020,"Hurricane/Tropical Storm",0,0,0,18880000,21684811.53613,17.62673,1
"5953","NEW YORK",2020,"Lightning",0,0,0,119000,136678.63203,0.77845,1
"5954","NEW YORK",2020,"Severe Storm/Thunder Storm",25500,29288.27829,0.24309,5298000,6085070.52534,35.34162,1
"5955","NEW YORK",2020,"Tornado",63000,72359.27578,0.54755,360000,413481.5759,3.69535,1
"5956","NEW YORK",2020,"Wildfire",0,0,0,116000,133232.95223,0.45026,2
"5957","NEW YORK",2020,"Wind",53500,61447.95642,0.65477,10994000,12627267.90403,52.57416,2
"5958","NEW YORK",2020,"Winter Weather",0,0,0,360000,413481.5759,5.17453,2
"5959","NEW YORK",2021,"Coastal",0,0,0,0,0,0,1
"5960","NEW YORK",2021,"Flooding",0,0,0,514834000,588813021.60619,982.53557,3
"5961","NEW YORK",2021,"Lightning",0,0,0,306500,350542.48772,1.70779,1
"5962","NEW YORK",2021,"Severe Storm/Thunder Storm",2000,2287.38981,0.02228,1263000,1444486.66228,19.20656,1
"5963","NEW YORK",2021,"Tornado",50000,57184.74514,0.24904,2683500,3069105.27176,3.57336,2
"5964","NEW YORK",2021,"Wind",60000,68621.69417,0.81168,3013000,3445952.74224,40.24171,2
"5965","NEW YORK",2021,"Winter Weather",0,0,0,225000,257331.35314,4.46784,2
"5966","NEW YORK",2022,"Coastal",0,0,0,0,0,0,1
"5967","NEW YORK",2022,"Flooding",0,0,0,7029995,7480628.00979,157.56752,9
"5968","NEW YORK",2022,"Hail",0,0,0,20000,21282.02939,0.18921,1
"5969","NEW YORK",2022,"Lightning",0,0,0,247000,262833.06296,1.15954,1
"5970","NEW YORK",2022,"Severe Storm/Thunder Storm",4000,4256.40588,0.03519,1029450,1095439.25774,15.87892,1
"5971","NEW YORK",2022,"Tornado",0,0,0,1043000,1109857.83265,23.50225,1
"5972","NEW YORK",2022,"Wind",5000,5320.50735,0.03877,2012450,2141451.00221,26.77392,2
"5973","NEW YORK",2022,"Winter Weather",0,0,0,46411900,49386970.99042,163.10264,4
"5974","NEW YORK",2023,"Coastal",0,0,0,0,0,0,1
"5975","NEW YORK",2023,"Flooding",15000,15000,0.12516,7832000,7832000,596.54355,4
"5976","NEW YORK",2023,"Hail",0,0,0,1000,1000,0.02096,1
"5977","NEW YORK",2023,"Landslide",4000,4000,0.06724,10000,10000,0.25014,1
"5978","NEW YORK",2023,"Lightning",2000,2000,0.03806,103500,103500,0.59348,1
"5979","NEW YORK",2023,"Severe Storm/Thunder Storm",307500,307500,2.70314,937125,937125,13.0008,1
"5980","NEW YORK",2023,"Tornado",0,0,0,1800000,1800000,60.28591,1
"5981","NEW YORK",2023,"Wind",319500,319500,2.83991,967625,967625,13.22526,1
"5982","NEW YORK",2023,"Winter Weather",0,0,0,1000,1000,0.01485,2
"5983","NORTH CAROLINA",2000,"Coastal",0,0,0,0,0,0,1
"5984","NORTH CAROLINA",2000,"Flooding",0,0,0,7550000,13199790.24697,110.7277,2
"5985","NORTH CAROLINA",2000,"Fog",0,0,0,0,0,0,1
"5986","NORTH CAROLINA",2000,"Hail",1981000,3463415.16281,133.36899,605000,1057731.53635,18.93907,1
"5987","NORTH CAROLINA",2000,"Lightning",0,0,0,688000,1202841.81323,28.2145,1
"5988","NORTH CAROLINA",2000,"Severe Storm/Thunder Storm",27500,48078.7062,2.60548,889800,1555652.10089,25.6286,2
"5989","NORTH CAROLINA",2000,"Tornado",0,0,0,930000,1625934.42777,25.65291,1
"5990","NORTH CAROLINA",2000,"Wind",46500,81296.72139,5.23398,1028800,1798668.10677,33.68614,2
"5991","NORTH CAROLINA",2000,"Winter Weather",0,0,0,45000,78674.24651,2.50045,2
"5992","NORTH CAROLINA",2001,"Flooding",7500000,12749581.44606,642.71722,4255000,7233262.5404,267.8478,2
"5993","NORTH CAROLINA",2001,"Fog",0,0,0,6000,10199.66516,0.13395,1
"5994","NORTH CAROLINA",2001,"Heat",0,0,0,0,0,0,1
"5995","NORTH CAROLINA",2001,"Lightning",2e+06,3399888.38562,35.01574,1277000,2170828.73422,30.76921,1
"5996","NORTH CAROLINA",2001,"Severe Storm/Thunder Storm",20000,33998.88386,1.38601,795500,1352305.60538,24.59403,2
"5997","NORTH CAROLINA",2001,"Tornado",0,0,0,316000,537182.36493,13.1727,1
"5998","NORTH CAROLINA",2001,"Wind",20000,33998.88386,1.38601,2041500,3470436.06962,88.31906,2
"5999","NORTH CAROLINA",2002,"Coastal",0,0,0,0,0,0,1
"6000","NORTH CAROLINA",2002,"Flooding",0,0,0,3097000,5182785.88734,37.47425,2
"6001","NORTH CAROLINA",2002,"Hail",0,0,0,78000,130531.90159,6.02636,1
"6002","NORTH CAROLINA",2002,"Hurricane/Tropical Storm",0,0,0,114000,190777.39463,19.17541,1
"6003","NORTH CAROLINA",2002,"Lightning",0,0,0,3796000,6352552.54386,68.00073,2
"6004","NORTH CAROLINA",2002,"Severe Storm/Thunder Storm",2500,4183.71479,0.16959,1237000,2070102.08028,34.41842,1
"6005","NORTH CAROLINA",2002,"Tornado",0,0,0,3071000,5139275.25347,115.19801,1
"6006","NORTH CAROLINA",2002,"Wind",2500,4183.71479,0.16959,1343300,2247993.63334,38.74504,1
"6007","NORTH CAROLINA",2002,"Winter Weather",0,0,0,1.99e+08,333023697.63639,4315.87796,3
"6008","NORTH CAROLINA",2003,"Coastal",0,0,0,0,0,0,1
"6009","NORTH CAROLINA",2003,"Flooding",750000,1227147.21509,61.99592,21086000,34500834.90319,673.22377,5
"6010","NORTH CAROLINA",2003,"Hail",4556500,7455328.38074,90.75315,9215000,15077548.78274,303.37678,1
"6011","NORTH CAROLINA",2003,"Hurricane/Tropical Storm",14250000,23315797.08671,981.07728,463992000,759181987.49885,28087.45941,3
"6012","NORTH CAROLINA",2003,"Lightning",0,0,0,2336000,3822154.52593,27.97552,1
"6013","NORTH CAROLINA",2003,"Severe Storm/Thunder Storm",0,0,0,1740000,2846981.53901,35.29224,1
"6014","NORTH CAROLINA",2003,"Tornado",1410000,2307036.76437,171.8747,3057000,5001852.04871,77.15512,1
"6015","NORTH CAROLINA",2003,"Wind",0,0,0,1700500,2782351.78568,41.5589,2
"6016","NORTH CAROLINA",2003,"Winter Weather",0,0,0,156000,255246.62074,3.12716,1
"6017","NORTH CAROLINA",2004,"Coastal",0,0,0,0,0,0,1
"6018","NORTH CAROLINA",2004,"Flooding",32801900,52278156.91721,1557.70367,168695000,268858318.60804,4787.87092,2
"6019","NORTH CAROLINA",2004,"Hail",75000,119531.54448,2.78453,105000,167344.16227,3.00269,1
"6020","NORTH CAROLINA",2004,"Hurricane/Tropical Storm",5350000,8526583.50605,267.60261,24630000,39254159.20635,1922.70737,1
"6021","NORTH CAROLINA",2004,"Landslide",0,0,0,30255000,48219025.04215,786.05824,1
"6022","NORTH CAROLINA",2004,"Lightning",0,0,0,820000,1306878.21962,21.35347,1
"6023","NORTH CAROLINA",2004,"Severe Storm/Thunder Storm",18000,28687.57067,0.46439,794500,1266237.4945,25.60754,1
"6024","NORTH CAROLINA",2004,"Tornado",0,0,0,3419000,5449044.67424,139.37893,1
"6025","NORTH CAROLINA",2004,"Wind",18000,28687.57067,0.46439,3371500,5373341.36274,142.58513,2
"6026","NORTH CAROLINA",2004,"Winter Weather",0,0,0,18668000,29752198.29737,472.5111,2
"6027","NORTH CAROLINA",2005,"Coastal",0,0,0,0,0,0,1
"6028","NORTH CAROLINA",2005,"Flooding",0,0,0,1824000,2811744.25309,49.24424,2
"6029","NORTH CAROLINA",2005,"Hail",5000,7707.63227,0.2619,10000,15415.26455,0.97528,1
"6030","NORTH CAROLINA",2005,"Heat",0,0,0,0,0,0,1
"6031","NORTH CAROLINA",2005,"Hurricane/Tropical Storm",11500000,17727554.22729,569.38133,50460000,77785424.89642,1111.45698,4
"6032","NORTH CAROLINA",2005,"Landslide",0,0,0,101000,155694.17191,3.06895,1
"6033","NORTH CAROLINA",2005,"Lightning",0,0,0,1352000,2084143.76655,36.13692,1
"6034","NORTH CAROLINA",2005,"Severe Storm/Thunder Storm",75000,115614.48409,0.83009,4319900,6659240.131,87.22859,3
"6035","NORTH CAROLINA",2005,"Tornado",405000,624318.21409,4.51166,2952500,4551356.85705,41.36459,1
"6036","NORTH CAROLINA",2005,"Wind",75000,115614.48409,0.83009,2316900,3571562.64254,75.65485,2
"6037","NORTH CAROLINA",2005,"Winter Weather",0,0,0,1214000,1871413.11582,32.56346,1
"6038","NORTH CAROLINA",2006,"Coastal",0,0,0,0,0,0,1
"6039","NORTH CAROLINA",2006,"Flooding",0,0,0,3046000,4548755.53544,108.6489,2
"6040","NORTH CAROLINA",2006,"Hail",0,0,0,132000,197122.69556,4.88293,1
"6041","NORTH CAROLINA",2006,"Hurricane/Tropical Storm",43287000,64642803.96017,1762.23151,1160000,1732290.35493,50.93828,1
"6042","NORTH CAROLINA",2006,"Lightning",0,0,0,2905900,4339536.67447,49.89688,2
"6043","NORTH CAROLINA",2006,"Severe Storm/Thunder Storm",0,0,0,1457450,2176488.42913,45.99196,2
"6044","NORTH CAROLINA",2006,"Tornado",0,0,0,2265000,3382446.25337,126.99509,1
"6045","NORTH CAROLINA",2006,"Wind",16000,23893.66007,0.44256,2133450,3185995.567,73.06853,2
"6046","NORTH CAROLINA",2007,"Coastal",0,0,0,0,0,0,1
"6047","NORTH CAROLINA",2007,"Drought",89912000,130552021.31335,4234.05948,0,0,0,31
"6048","NORTH CAROLINA",2007,"Flooding",0,0,0,278000,403655.37331,10.78527,1
"6049","NORTH CAROLINA",2007,"Hail",60000,87119.86474,2.33578,121000,175691.72723,2.81026,1
